,betweenness,pagerank,clustering,closeness,raw_degree,is_high_risk,risk_score
PDE5A,0.0,0.00012153851343726104,0.0,0.0003063373540111047,2,0,0.01
S1PR5,0.0,3.445008334049108e-05,0.0,0.1444544756231457,1,0,0.0
KCNA4,5.585929824329366e-05,7.326427950139299e-05,0.3333333333333333,0.15753164261549393,3,0,0.0
GLRX5,9.191176470588236e-07,0.00012948337975540204,0.0,0.0002871912693854107,2,0,0.0
BOLA1,6.893382352941177e-07,0.00013997725138453358,0.0,0.00035898908673176336,2,0,0.0
BOLA3,0.0,7.970746103613437e-05,0.0,0.00020513662098957906,1,0,0.0
HOXD1,0.0,9.574261488867026e-05,1.0,0.00044838894962109284,2,0,0.0
HOXB1,0.0,0.00013335586109842134,0.3333333333333333,0.0006318207926479035,3,0,0.01
HOXA1,0.0,9.574261488867026e-05,1.0,0.00044838894962109284,2,0,0.0
EPHA5,0.0,3.6373575885025125e-05,0.0,0.12914787356924493,1,0,0.0
EPHA7,0.0,3.6373575885025125e-05,0.0,0.12914787356924493,1,0,0.0
GABRA5,0.00011111729391796902,7.277096988445084e-05,0.0,0.1394286657926777,4,0,0.0
GABRG3,0.00011111729391796902,7.277096988445084e-05,0.0,0.1394286657926777,4,0,0.0
GABRA3,0.00011111729391796902,7.277096988445084e-05,0.0,0.1394286657926777,4,0,0.0
GABRP,0.00011111729391796902,7.277096988445084e-05,0.0,0.1394286657926777,4,0,0.0
GABRE,0.00011111729391796902,7.277096988445084e-05,0.0,0.1394286657926777,4,0,0.0
GABRQ,0.00011111729391796902,7.277096988445084e-05,0.0,0.1394286657926777,4,0,0.0
RHOT1,0.0,5.290682134018281e-05,1.0,0.10799837832782397,2,0,0.0
FGF12,0.0,2.9272345102885593e-05,0.0,0.13998451439269122,1,0,0.0
PHF6,0.0,2.340026377391453e-05,0.0,0.1545558431414379,1,0,0.0
FMNL1,0.00017511330037748253,6.153234967496061e-05,0.0,0.16040590115897327,2,0,0.01
SRGAP2,8.43080986154424e-05,0.00010556024699673032,0.3333333333333333,0.13493806576440287,3,0,0.0
ZBTB17,5.565736901945555e-07,3.588573613413982e-05,0.0,0.1695627312739983,2,0,0.0
DRG1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
ZC3H15,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
EPB41L3,0.0,3.884723239119819e-05,0.0,0.12423054482515324,1,0,0.0
PHACTR1,0.0,2.9460653138330098e-05,0.0,0.15219916460750796,1,0,0.0
DEFA5,0.0,3.577165834039179e-05,0.0,0.1400410080007217,1,0,0.0
CALHM1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CALHM3,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
AZI2,4.420198123912498e-06,6.484223261027754e-05,0.5,0.15822034709318744,4,0,0.0
DDX3X,0.0011540596566575658,9.025379427761176e-05,0.19047619047619047,0.1762499976403466,7,0,0.0
STING1,0.0,3.799301981177614e-05,1.0,0.1645950731312054,2,0,0.0
UPP1,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
PNP,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
UPP2,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
TYMP,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
BTNL9,0.0,5.367798956262071e-05,0.0,0.11552341025032117,1,0,0.0
NPBWR1,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
NPW,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
NPB,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
NPBWR2,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
LYPLA2,0.0,8.39040905430523e-05,1.0,0.0004102732419791581,3,0,0.0
AMY1B,0.0,0.00018336509838857526,0.3333333333333333,0.0004595060310166571,4,0,0.0
AMY1A,0.0,9.773786622527749e-05,1.0,0.0003063373540111047,2,0,0.0
AMY1C,0.0,9.773786622527749e-05,1.0,0.0003063373540111047,2,0,0.0
AMY2B,0.0,9.773786622527749e-05,1.0,0.0003063373540111047,2,0,0.0
AMY2A,0.0,9.773786622527749e-05,1.0,0.0003063373540111047,2,0,0.0
CNTN2,0.00010296852227608141,0.00010051612373024104,0.1,0.15693653518376122,5,0,0.0
CNTNAP2,1.5793085969220698e-05,9.889376840840538e-05,0.3333333333333333,0.14043440034810267,4,0,0.0
BRWD1,0.0,2.194901552588163e-05,0.0,0.1664528053335892,1,0,0.0
RPS27L,0.0,1.9715115463670092e-05,0.0,0.15372214777908536,1,0,0.0
BOLA2,0.0,7.74992872470898e-05,0.0,0.00023932605782117557,1,0,0.0
MXI1,0.0,2.2563747862978082e-05,0.0,0.15064448584035345,1,0,0.0
HPSE,9.535845588235295e-05,6.106929897228106e-05,0.0,0.13542130394211338,2,0,0.0
PTPRZ1,6.62042427709549e-05,0.00012191834813555995,0.1,0.14350217527056539,5,0,0.0
ELOA2,0.0,2.2714162847151165e-05,0.0,0.15259680844902482,1,0,0.0
ASH1L,0.0,2.2882125448712106e-05,0.0,0.15309580143834736,1,0,0.0
CCKBR,0.0001907169117647059,9.629226765235508e-05,0.0,0.11144441881288422,2,0,0.0
FBLN1,0.0,4.766434064269991e-05,1.0,0.16694270491913066,2,0,0.0
RIPK4,0.0,3.721281643234306e-05,0.0,0.12757266108047838,1,0,0.0
TMEM186,0.0,2.0075494088484322e-05,0.0,0.11472806062122994,1,0,0.0
PKP3,0.0,3.05477351830505e-05,0.0,0.13803555365552228,1,0,0.0
TAS1R1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
TAS1R3,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
TAS1R2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
EEF1G,0.0,5.256765254601756e-05,1.0,0.12204587609439126,2,0,0.0
EEF1D,4.2503140854170656e-05,6.482013876864793e-05,0.6666666666666666,0.14327910767080543,3,0,0.0
COL4A5,0.0,2.9617474735007e-05,0.0,0.1531434948344341,1,0,0.0
CARMIL1,0.0,2.9178295794422526e-05,0.0,0.13197063581705595,1,0,0.0
RCC1,7.609219864184569e-05,3.896808806340642e-05,0.5,0.1659284265589109,4,0,0.0
DLG3,6.475409525984489e-05,0.00011885826319199555,0.5238095238095238,0.15896220482410134,7,0,0.0
DLG2,5.203886060151833e-06,0.00010165000190307838,0.7333333333333333,0.15836476298046714,6,0,0.0
NPY2R,9.635233837688152e-05,8.103405854108813e-05,0.3333333333333333,0.14468476947469833,3,0,0.0
PYY,0.0,0.0001109587664318506,0.5,0.12347645046619363,4,0,0.0
PURA,0.0,3.1993194052486594e-05,0.0,0.13899173981015034,1,0,0.0
COLEC10,0.0,5.9266078691617904e-05,0.0,0.11077682380046572,2,0,0.0
CLCNKA,0.0,9.367082172871192e-05,0.0,0.00015316867700555236,1,0,0.0
BSND,0.0,0.00015724829451638727,0.0,0.00022975301550832856,2,0,0.0
ADGRG3,0.0,3.437029741068302e-05,0.0,0.14853176102886495,1,0,0.0
FOXL2,0.0,2.7147641407185275e-05,0.0,0.16552337105481077,1,0,0.0
SS18L1,0.0,2.3331622159849763e-05,0.0,0.13877593443639788,1,0,0.0
ADSS1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
ADSS2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CARD16,0.00022018580516782786,0.00011597601542715806,0.16666666666666666,0.13711155218069918,4,0,0.0
CDYL2,2.003633774108645e-08,7.253955617633405e-05,0.8666666666666667,0.16922709833966554,15,0,0.0
TRIM24,0.0,6.855064745833154e-05,1.0,0.16920282873515377,14,0,0.0
LAMP2,0.0,6.522490364476816e-05,0.0,0.00020677771395749567,1,0,0.0
DPP6,0.0,4.218681571145641e-05,0.0,0.11982465156146332,1,0,0.0
MX2,0.0,5.280236249289165e-05,0.0,0.11302665966091358,1,0,0.0
MX1,9.535845588235295e-05,8.280430121777681e-05,0.0,0.13101222424372935,2,0,0.0
MAPK11,2.6150972381538023e-05,9.083830070853602e-05,0.3333333333333333,0.14384158935462193,4,0,0.0
XKR8,0.0,3.650864785650695e-05,0.0,0.14702874784463388,1,0,0.0
SLC16A3,0.0,3.650864785650695e-05,0.0,0.14702874784463388,1,0,0.0
SLC16A4,0.0,3.650864785650695e-05,0.0,0.14702874784463388,1,0,0.0
CENPS-CORT,0.0,3.6530347269819405e-05,0.0,0.1291422189851442,1,0,0.0
MC2R,0.00011201338435029545,8.998557874186044e-05,0.3333333333333333,0.1493818035204457,3,0,0.0
MRAP,0.0,6.898778269656915e-05,1.0,0.1301795745563809,2,0,0.0
GFM2,0.0,2.018778902892026e-05,0.0,0.11205621573251275,1,0,0.0
